fisher1,fisher10,fisher11,fisher12,fisher13,fisher14,fisher15,fisher16,fisher17,fisher18,fisher19,fisher2,fisher20,fisher3,fisher4,fisher5,fisher6,fisher7,fisher8,fisher9,total_catch_kg,total_biomass_kg,biomass_inside_MPA_kg,biomass_outside_MPA_kg
0.0,19.825559999999996,0.0,6.272599522359997,42.88832063999985,0.0,10.934999999999945,48.77166815999976,51.25732292444218,13.574969597013933,0.0,2.146781975420936,0.0,0.0,0.0,83.35085935415282,10.934999999999945,21.86999999999989,0.0,21.86999999999989,333.69808217338914,47206.74365363636,4428.8200490967165,42777.92360453965
0.0,0.0,0.0,0.0,68.18856047999975,16.969798980143423,24.558747276124222,0.0,18.906614999999874,0.0,0.0,27.66134133542073,77.4352409918406,57.311048700143374,15.228563950841817,0.0,36.34543547999988,16.964209080000046,32.804999999999836,13.730248439999968,406.1048097145135,47007.16710558735,4494.750889964045,42512.41621562331
21.293279999999868,29.865643105999084,10.934999999999945,32.373406079999995,0.0,17.40186360533221,0.0,32.804999999999836,18.557543879999912,24.66479898014336,21.43840608000005,57.14438521842044,0.0,40.98804896444244,0.0,10.934999999999945,48.56589251999981,0.0,25.410435479999933,26.065893959999812,418.44459787433664,46753.05370300518,4502.1765521971265,42250.87715080805
21.86999999999989,0.0,0.0,48.77166815999976,0.0,63.13907833687722,21.86999999999989,54.67499999999973,36.663891839999906,41.319953279999936,0.0,0.0,13.081781975420881,0.0,21.86999999999989,46.08839735999982,26.67020255999978,0.0,27.326970000000074,21.86999999999989,445.21694351229667,46486.35796313841,4422.314736538662,42064.04322659975
21.969519839999975,0.0,0.0,0.0,21.86999999999989,10.934999999999945,0.0,0.0,34.09394244488158,47.824777324881325,25.208175239999946,25.1099999999999,0.0,18.518645468820978,21.86999999999989,21.86999999999989,35.382553740143294,9.082436039999948,35.46101046882086,31.57382912234607,360.7698896898935,46252.35285839913,4318.928466619391,41933.424391779736
27.05922611999995,63.28997856000001,50.08882716533208,24.13736028533208,38.12842367999974,0.0,58.36049442014337,0.0,14.600476799999797,53.56132451999997,0.0,5.739857640000082,0.0,0.0,0.0,22.41822698750798,10.934999999999945,0.0,30.76055999999994,0.0,399.07975617831494,45995.3871270868,4268.823517460831,41726.56360962597
24.78692632710272,32.80499999999995,32.804999999999836,23.78860292444233,0.0,103.87491515999955,0.0,17.416218240000035,0.0,0.0,0.0,0.0,24.872431268820947,40.776614999999765,0.0,17.57176091999986,26.478235799999993,65.15414701764189,25.208175239999946,14.27317524,449.8112031380068,45781.88079934231,4264.222641683637,41517.658157658676
10.934999999999945,43.73999999999978,34.19243603999985,25.514559359999794,28.24665398599882,59.102435075564244,0.0,10.934999999999945,0.0,19.902983039999754,72.98851808444215,0.0,27.757742244442397,0.0,63.19362325641987,0.0,18.405205655420787,23.900556191681744,50.19070880235995,0.0,489.005421736329,45457.78197032496,4409.9471520719835,41047.83481825298
10.934999999999945,54.67499999999973,0.0,46.79383772235997,36.55570499999976,65.70055566014321,0.0,0.0,24.864903719999802,21.971847802360116,21.86999999999989,14.475435479999987,26.875316660502904,4.713401904585908,14.174999999999955,0.0,0.0,59.37925655577351,0.0,15.735202559999834,418.7204630657245,45231.66560152669,4378.918966146323,40852.74663538037
0.0,44.14448518876907,0.0,0.0,13.32737113108783,0.0,32.804999999999836,25.620704999999816,0.0,55.99627031044133,21.86999999999989,15.849265653447901,50.22121823999987,22.506183719999854,8.89056000000005,10.934999999999945,15.016466880000053,0.0,0.0,0.0,317.18252612374545,45075.30805089436,4410.71597604437,40664.59207484999
